time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport,Len
1783943884.5395648,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5396147,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5396647,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.539717,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5397668,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,46,6,125.209.233.18,192.168.1.6,443,49808,140
1783943884.5398169,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,125.209.233.18,49808,443,66
1783943884.5398686,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5399227,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5399723,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5400217,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5400708,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.540121,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5401707,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5402381,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5403154,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,1514
1783943884.540404,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5404856,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5405579,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,46,6,125.209.233.18,192.168.1.6,443,49808,138
1783943884.5406215,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,125.209.233.18,49808,443,66
1783943884.5406756,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5407457,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5407994,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5408514,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5409276,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5410018,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5410542,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
1783943884.5411325,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,23.48.167.23,53778,443,66
1783943884.5411835,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,44,6,23.48.167.23,192.168.1.6,443,53778,2962
