time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport
1783815355.6205032,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.119.95,37912,443
1783815355.6205714,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,142.251.119.95,192.168.1.3,443,37912
1783815355.6206486,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,142.251.119.95,192.168.1.3,443,37912
1783815355.620717,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,97,6,13.69.116.109,192.168.1.3,443,13963
1783815355.620778,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,97,6,13.69.116.109,192.168.1.3,443,13963
1783815355.6208308,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,97,6,13.69.116.109,192.168.1.3,443,13963
1783815355.6208858,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,13.69.116.109,13963,443
1783815355.6209412,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,13.69.116.109,13963,443
1783815355.6209984,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,13.69.116.109,13963,443
1783815355.6210575,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,97,6,13.69.116.109,192.168.1.3,443,13963
1783815355.621153,01:00:5e:7f:ff:fa,ce:ef:80:52:c5:99,2048,1,17,192.168.1.4,239.255.255.250,64763,1900
1783815355.621216,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,61.75.207.140,43053,443
1783815355.621269,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.140,192.168.1.3,443,43053
1783815355.621327,01:00:5e:7f:ff:fa,ce:ef:80:52:c5:99,2048,1,17,192.168.1.4,239.255.255.250,64763,1900
1783815355.6213803,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,35.227.203.39,27305,443
1783815355.621433,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,113,6,35.227.203.39,192.168.1.3,443,27305
1783815355.6214912,01:00:5e:7f:ff:fa,ce:ef:80:52:c5:99,2048,1,17,192.168.1.4,239.255.255.250,64763,1900
1783815355.621545,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,48,6,23.32.56.161,192.168.1.3,443,27735
1783815355.6215975,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,48,6,23.32.56.161,192.168.1.3,443,27735
1783815355.62165,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,48,6,23.32.56.161,192.168.1.3,443,27735
