time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport
1783817346.8810601,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.881115,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.119.132,40222,443
1783817346.8811762,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8812351,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8812993,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8813806,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8814585,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8815465,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8816242,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.881706,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8817832,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.881863,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.881946,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8819923,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.882034,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8820915,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8821473,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8822038,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8822813,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8823469,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8824174,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8824732,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8825276,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.882581,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8826406,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8826776,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8827088,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8827386,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.882769,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8827982,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8828273,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8828573,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8828862,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8829172,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8829527,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8829908,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8830225,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8830562,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8830903,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8831255,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8831608,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8831928,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8832288,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8832664,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8833225,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8834033,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8835878,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8836222,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.88366,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8836968,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8837326,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8837702,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8838022,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8838346,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8838677,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8839023,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8839378,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.883971,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.884004,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8840382,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8840723,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8841045,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8841395,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8841736,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8842072,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8842413,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.884274,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.884304,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8843453,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.884375,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.884405,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8844378,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8844795,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8845513,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8846214,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.884713,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8847847,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8848562,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.884928,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8849993,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8850703,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8851416,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8852112,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.8852832,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.8853707,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.885442,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.885514,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.8855853,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.8856525,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.119.132,40222,443
1783817346.8857226,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.119.132,172.16.1.47,443,40222
1783817346.885792,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.885864,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8859339,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8860047,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8860748,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8861463,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.886218,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.886289,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8863587,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.886428,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8865058,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8865652,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.119.132,40222,443
1783817346.8866012,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8866532,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.119.132,40222,443
1783817346.8867223,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.119.132,40222,443
1783817346.886778,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8868332,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8868902,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8869495,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8870068,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8870645,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8871214,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8871973,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8872755,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8873565,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8874435,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8875213,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8876,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8876798,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8877764,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8878565,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8879309,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8880105,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8880875,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8881593,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8882315,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8883042,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8883731,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.888442,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.888514,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8885822,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8886158,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.888682,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8887384,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8887942,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8888507,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8889077,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8889663,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8890238,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8890798,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8891385,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.889194,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.88925,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8893156,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.8893597,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8893929,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8894267,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
1783817346.889472,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.889505,d4:e9:8a:f7:44:46,1c:ec:72:39:95:20,2048,113,6,142.251.118.119,172.16.1.47,443,32521
1783817346.8895378,1c:ec:72:39:95:20,d4:e9:8a:f7:44:46,2048,128,6,172.16.1.47,142.251.118.119,32521,443
