timestamp,rtt(ms),success
2026-07-14 01:32:25.211969,1.67,1
2026-07-14 01:32:25.214582,0.833,1
2026-07-14 01:32:25.217460,1.2,1
2026-07-14 01:32:25.220483,0.916,1
2026-07-14 01:32:25.224465,1.81,1
2026-07-14 01:32:25.227468,1.22,1
2026-07-14 01:32:25.230831,1.6,1
2026-07-14 01:32:25.234475,1.67,1
2026-07-14 01:32:25.238858,1.8,1
2026-07-14 01:32:25.242768,1.8,1
2026-07-14 01:32:25.246496,1.82,1
2026-07-14 01:32:25.249557,1.22,1
2026-07-14 01:32:25.253927,2.19,1
2026-07-14 01:32:25.257976,2.23,1
2026-07-14 01:32:25.261848,1.59,1
2026-07-14 01:32:25.264730,0.91,1
2026-07-14 01:32:25.269988,3.35,1
2026-07-14 01:32:25.279572,7.32,1
2026-07-14 01:32:25.283883,1.86,1
2026-07-14 01:32:25.288831,2.59,1
2026-07-14 01:32:25.291963,0.842,1
2026-07-14 01:32:25.294823,1.08,1
2026-07-14 01:32:25.297609,0.951,1
2026-07-14 01:32:25.300380,0.838,1
2026-07-14 01:32:25.302997,0.991,1
2026-07-14 01:32:25.306075,1.05,1
2026-07-14 01:32:25.309112,1.25,1
2026-07-14 01:32:25.311981,1.1,1
2026-07-14 01:32:25.316255,2.28,1
2026-07-14 01:32:25.319273,1.07,1
2026-07-14 01:32:25.322382,1.38,1
2026-07-14 01:32:25.325108,0.869,1
2026-07-14 01:32:25.327863,0.848,1
2026-07-14 01:32:25.330458,0.798,1
2026-07-14 01:32:25.333028,0.885,1
2026-07-14 01:32:25.335567,1.01,1
2026-07-14 01:32:25.338288,0.966,1
2026-07-14 01:32:25.340955,0.852,1
2026-07-14 01:32:25.343831,1.16,1
2026-07-14 01:32:25.346560,0.924,1
2026-07-14 01:32:25.349170,0.889,1
2026-07-14 01:32:25.352226,1.39,1
2026-07-14 01:32:25.355081,1.19,1
2026-07-14 01:32:25.357822,0.86,1
2026-07-14 01:32:25.360366,0.917,1
2026-07-14 01:32:25.363806,1.57,1
2026-07-14 01:32:25.366850,1.03,1
2026-07-14 01:32:25.369427,0.863,1
2026-07-14 01:32:25.371999,0.819,1
2026-07-14 01:32:25.374539,0.748,1
2026-07-14 01:32:25.377181,1.0,1
2026-07-14 01:32:25.380213,1.32,1
2026-07-14 01:32:25.382708,0.848,1
2026-07-14 01:32:25.385390,0.868,1
2026-07-14 01:32:25.387810,0.802,1
2026-07-14 01:32:25.390642,1.23,1
2026-07-14 01:32:25.393543,1.2,1
2026-07-14 01:32:25.396238,0.923,1
2026-07-14 01:32:25.398796,0.873,1
2026-07-14 01:32:25.402484,1.73,1
2026-07-14 01:32:25.405425,0.887,1
2026-07-14 01:32:25.408036,0.861,1
2026-07-14 01:32:25.411191,1.41,1
2026-07-14 01:32:25.415276,1.99,1
2026-07-14 01:32:25.417985,0.898,1
2026-07-14 01:32:25.420592,0.859,1
2026-07-14 01:32:25.424188,1.19,1
2026-07-14 01:32:25.426934,1.27,1
2026-07-14 01:32:25.429485,0.745,1
2026-07-14 01:32:25.432039,0.809,1
2026-07-14 01:32:25.434775,0.834,1
2026-07-14 01:32:25.437801,0.864,1
2026-07-14 01:32:25.440744,0.908,1
2026-07-14 01:32:25.443461,0.831,1
2026-07-14 01:32:25.446006,0.839,1
2026-07-14 01:32:25.448961,1.25,1
2026-07-14 01:32:25.451929,1.22,1
2026-07-14 01:32:25.455024,1.19,1
2026-07-14 01:32:25.457911,0.823,1
2026-07-14 01:32:25.460371,0.874,1
2026-07-14 01:32:25.463027,0.911,1
2026-07-14 01:32:25.465720,0.828,1
2026-07-14 01:32:25.468418,1.02,1
2026-07-14 01:32:25.470916,0.845,1
2026-07-14 01:32:25.473739,1.25,1
2026-07-14 01:32:25.476584,0.965,1
2026-07-14 01:32:25.479161,0.851,1
2026-07-14 01:32:25.481632,0.95,1
2026-07-14 01:32:25.484120,0.828,1
2026-07-14 01:32:25.486799,0.951,1
2026-07-14 01:32:25.489486,1.08,1
2026-07-14 01:32:25.492043,0.804,1
2026-07-14 01:32:25.495400,1.59,1
2026-07-14 01:32:25.498027,1.1,1
2026-07-14 01:32:25.500859,1.26,1
2026-07-14 01:32:25.503476,0.886,1
2026-07-14 01:32:25.506411,1.2,1
2026-07-14 01:32:25.508944,0.875,1
2026-07-14 01:32:25.514269,3.46,1
2026-07-14 01:32:25.517363,0.856,1
2026-07-14 01:32:25.520047,0.923,1
2026-07-14 01:32:25.522526,0.835,1
2026-07-14 01:32:25.524873,0.83,1
2026-07-14 01:32:25.527628,0.923,1
2026-07-14 01:32:25.530370,0.993,1
2026-07-14 01:32:25.543426,11.1,1
2026-07-14 01:32:25.546350,1.12,1
2026-07-14 01:32:25.549646,1.52,1
2026-07-14 01:32:25.553455,1.6,1
2026-07-14 01:32:25.556331,1.01,1
2026-07-14 01:32:25.559408,1.25,1
2026-07-14 01:32:25.562047,1.09,1
2026-07-14 01:32:25.564784,1.02,1
2026-07-14 01:32:25.567344,0.9,1
2026-07-14 01:32:25.569953,0.871,1
2026-07-14 01:32:25.572480,0.837,1
2026-07-14 01:32:25.575035,0.84,1
2026-07-14 01:32:25.577408,0.844,1
2026-07-14 01:32:25.580469,1.2,1
2026-07-14 01:32:25.583056,0.877,1
2026-07-14 01:32:25.585685,0.853,1
2026-07-14 01:32:25.588455,0.798,1
2026-07-14 01:32:25.591105,0.892,1
2026-07-14 01:32:25.594032,1.08,1
2026-07-14 01:32:25.596832,0.951,1
2026-07-14 01:32:25.600136,1.32,1
2026-07-14 01:32:25.603221,0.936,1
2026-07-14 01:32:25.605810,0.804,1
2026-07-14 01:32:25.608621,0.956,1
2026-07-14 01:32:25.611138,0.802,1
2026-07-14 01:32:25.614476,1.6,1
2026-07-14 01:32:25.617111,0.855,1
2026-07-14 01:32:25.619833,0.88,1
2026-07-14 01:32:25.622651,0.815,1
2026-07-14 01:32:25.625340,0.89,1
2026-07-14 01:32:25.628753,1.68,1
2026-07-14 01:32:25.631424,0.771,1
2026-07-14 01:32:25.634053,0.827,1
2026-07-14 01:32:25.637885,1.88,1
2026-07-14 01:32:25.640481,0.803,1
2026-07-14 01:32:25.642954,0.705,1
2026-07-14 01:32:25.645535,0.853,1
2026-07-14 01:32:25.648117,0.843,1
2026-07-14 01:32:25.651174,1.18,1
2026-07-14 01:32:25.653694,0.95,1
2026-07-14 01:32:25.656811,1.48,1
2026-07-14 01:32:25.660231,1.51,1
2026-07-14 01:32:25.662969,0.816,1
2026-07-14 01:32:25.665490,0.882,1
2026-07-14 01:32:25.668650,1.46,1
