timestamp,rtt(ms),success
2026-07-14 01:48:17.900820,6.87,1
2026-07-14 01:48:17.910308,7.17,1
2026-07-14 01:48:17.918059,5.49,1
2026-07-14 01:48:17.925959,5.75,1
2026-07-14 01:48:17.934473,6.58,1
2026-07-14 01:48:17.939940,3.37,1
2026-07-14 01:48:17.945526,3.63,1
2026-07-14 01:48:17.952541,5.0,1
2026-07-14 01:48:17.959280,4.73,1
2026-07-14 01:48:17.964637,3.67,1
2026-07-14 01:48:17.971524,5.05,1
2026-07-14 01:48:17.978444,4.54,1
2026-07-14 01:48:17.984440,3.59,1
2026-07-14 01:48:17.991540,5.17,1
2026-07-14 01:48:17.998344,4.93,1
2026-07-14 01:48:18.005375,5.08,1
2026-07-14 01:48:18.011189,3.81,1
2026-07-14 01:48:18.016382,3.4,1
2026-07-14 01:48:18.022037,3.73,1
2026-07-14 01:48:18.027829,3.58,1
2026-07-14 01:48:18.034568,4.74,1
2026-07-14 01:48:18.040186,3.51,1
2026-07-14 01:48:18.045763,3.51,1
2026-07-14 01:48:18.050871,2.86,1
2026-07-14 01:48:18.055444,2.67,1
2026-07-14 01:48:18.060430,3.02,1
2026-07-14 01:48:18.067560,5.05,1
2026-07-14 01:48:18.072469,2.83,1
2026-07-14 01:48:18.077256,2.73,1
2026-07-14 01:48:18.083122,3.87,1
2026-07-14 01:48:18.089744,4.75,1
2026-07-14 01:48:18.095681,3.69,1
2026-07-14 01:48:18.101371,3.73,1
2026-07-14 01:48:18.107892,4.44,1
2026-07-14 01:48:18.113378,3.46,1
2026-07-14 01:48:18.119252,3.74,1
2026-07-14 01:48:18.125325,3.78,1
2026-07-14 01:48:18.132231,4.98,1
2026-07-14 01:48:18.137921,3.76,1
2026-07-14 01:48:18.143819,3.63,1
2026-07-14 01:48:18.149289,3.4,1
2026-07-14 01:48:18.155366,4.37,1
2026-07-14 01:48:18.161999,4.55,1
2026-07-14 01:48:18.167393,3.6,1
2026-07-14 01:48:18.173233,4.04,1
2026-07-14 01:48:18.179202,3.8,1
2026-07-14 01:48:18.184570,3.75,1
2026-07-14 01:48:18.190502,3.66,1
2026-07-14 01:48:18.196142,3.14,1
2026-07-14 01:48:18.203486,4.96,1
2026-07-14 01:48:18.209944,4.18,1
2026-07-14 01:48:18.215992,3.68,1
2026-07-14 01:48:18.221666,3.49,1
2026-07-14 01:48:18.227217,3.59,1
2026-07-14 01:48:18.237795,8.36,1
2026-07-14 01:48:18.245048,5.22,1
2026-07-14 01:48:18.252241,5.16,1
2026-07-14 01:48:18.259210,4.87,1
2026-07-14 01:48:18.266008,4.97,1
2026-07-14 01:48:18.273034,5.07,1
2026-07-14 01:48:18.278901,3.82,1
2026-07-14 01:48:18.286261,5.32,1
2026-07-14 01:48:18.292122,3.78,1
2026-07-14 01:48:18.298325,4.14,1
2026-07-14 01:48:18.303576,3.44,1
2026-07-14 01:48:18.310446,4.62,1
2026-07-14 01:48:18.316185,3.79,1
2026-07-14 01:48:18.321996,3.89,1
2026-07-14 01:48:18.327947,4.05,1
2026-07-14 01:48:18.333767,3.8,1
2026-07-14 01:48:18.340021,4.26,1
2026-07-14 01:48:18.346255,3.86,1
2026-07-14 01:48:18.352463,4.23,1
2026-07-14 01:48:18.358810,4.19,1
2026-07-14 01:48:18.365187,4.14,1
2026-07-14 01:48:18.370899,3.71,1
2026-07-14 01:48:18.377369,4.3,1
2026-07-14 01:48:18.383658,4.36,1
2026-07-14 01:48:18.389353,3.78,1
2026-07-14 01:48:18.395406,3.7,1
2026-07-14 01:48:18.400524,3.41,1
2026-07-14 01:48:18.405741,3.44,1
2026-07-14 01:48:18.411501,3.76,1
2026-07-14 01:48:18.416768,3.19,1
2026-07-14 01:48:18.422925,4.22,1
2026-07-14 01:48:18.428663,3.79,1
2026-07-14 01:48:18.434407,3.82,1
2026-07-14 01:48:18.442109,5.7,1
2026-07-14 01:48:18.448502,4.25,1
2026-07-14 01:48:18.453810,3.46,1
2026-07-14 01:48:18.459762,3.76,1
2026-07-14 01:48:18.465712,3.67,1
2026-07-14 01:48:18.471576,3.74,1
2026-07-14 01:48:18.477987,4.15,1
2026-07-14 01:48:18.483474,3.28,1
2026-07-14 01:48:18.489010,3.61,1
2026-07-14 01:48:18.494647,3.64,1
2026-07-14 01:48:18.499968,3.24,1
2026-07-14 01:48:18.505655,3.78,1
2026-07-14 01:48:18.511807,4.01,1
2026-07-14 01:48:18.524345,10.4,1
2026-07-14 01:48:18.534687,8.05,1
2026-07-14 01:48:18.540886,4.08,1
2026-07-14 01:48:18.546422,3.67,1
2026-07-14 01:48:18.551918,3.66,1
2026-07-14 01:48:18.558159,4.02,1
2026-07-14 01:48:18.564321,4.23,1
2026-07-14 01:48:18.569894,3.89,1
2026-07-14 01:48:18.618494,46.5,1
2026-07-14 01:48:18.625984,5.26,1
2026-07-14 01:48:18.633751,5.65,1
2026-07-14 01:48:18.648859,13.1,1
2026-07-14 01:48:18.655882,4.58,1
2026-07-14 01:48:18.662038,4.31,1
2026-07-14 01:48:18.679230,15.0,1
2026-07-14 01:48:18.687293,5.93,1
2026-07-14 01:48:18.693414,4.03,1
2026-07-14 01:48:18.698856,3.6,1
2026-07-14 01:48:18.705251,4.49,1
2026-07-14 01:48:18.711278,4.0,1
2026-07-14 01:48:18.718141,4.56,1
2026-07-14 01:48:18.724153,3.73,1
2026-07-14 01:48:18.730363,4.06,1
2026-07-14 01:48:18.736581,4.32,1
2026-07-14 01:48:18.742988,4.55,1
2026-07-14 01:48:18.749780,4.85,1
2026-07-14 01:48:18.754548,,0
2026-07-14 01:48:18.760369,3.72,1
2026-07-14 01:48:18.765822,3.46,1
2026-07-14 01:48:18.771348,3.59,1
2026-07-14 01:48:18.777100,3.59,1
2026-07-14 01:48:18.782107,2.89,1
2026-07-14 01:48:18.788323,4.4,1
2026-07-14 01:48:18.794021,3.62,1
2026-07-14 01:48:18.799429,3.2,1
2026-07-14 01:48:18.805408,4.0,1
2026-07-14 01:48:18.812307,5.01,1
2026-07-14 01:48:18.817790,3.37,1
2026-07-14 01:48:18.822904,3.12,1
2026-07-14 01:48:18.828937,3.72,1
2026-07-14 01:48:18.833636,2.72,1
2026-07-14 01:48:18.838046,2.73,1
2026-07-14 01:48:18.842693,2.66,1
2026-07-14 01:48:18.848827,4.39,1
2026-07-14 01:48:18.853517,2.75,1
2026-07-14 01:48:18.859759,4.18,1
2026-07-14 01:48:18.865282,3.5,1
2026-07-14 01:48:18.871641,4.39,1
2026-07-14 01:48:18.877767,3.91,1
2026-07-14 01:48:18.882758,2.79,1
2026-07-14 01:48:18.889034,3.9,1
2026-07-14 01:48:18.894405,3.41,1
2026-07-14 01:48:18.899299,2.8,1
2026-07-14 01:48:18.905763,4.55,1
2026-07-14 01:48:18.911179,3.22,1
2026-07-14 01:48:18.917262,4.21,1
2026-07-14 01:48:18.923494,4.13,1
2026-07-14 01:48:18.928651,2.75,1
2026-07-14 01:48:18.933499,2.45,1
2026-07-14 01:48:18.939665,4.45,1
2026-07-14 01:48:18.944212,2.43,1
2026-07-14 01:48:18.951648,5.49,1
2026-07-14 01:48:18.958389,4.58,1
2026-07-14 01:48:18.964016,3.69,1
2026-07-14 01:48:18.969708,3.69,1
2026-07-14 01:48:18.976409,4.66,1
2026-07-14 01:48:18.981178,2.87,1
2026-07-14 01:48:18.987124,3.28,1
2026-07-14 01:48:18.992934,3.96,1
2026-07-14 01:48:18.998543,3.43,1
2026-07-14 01:48:19.003615,2.78,1
2026-07-14 01:48:19.009457,3.63,1
2026-07-14 01:48:19.019754,8.31,1
2026-07-14 01:48:19.033594,11.9,1
2026-07-14 01:48:19.039827,3.98,1
2026-07-14 01:48:19.044504,2.69,1
2026-07-14 01:48:19.049124,2.5,1
2026-07-14 01:48:19.053712,2.69,1
2026-07-14 01:48:19.059477,3.78,1
2026-07-14 01:48:19.064237,2.86,1
2026-07-14 01:48:19.068934,2.8,1
2026-07-14 01:48:19.073756,2.74,1
2026-07-14 01:48:19.078167,2.58,1
2026-07-14 01:48:19.082565,2.43,1
2026-07-14 01:48:19.087508,3.03,1
2026-07-14 01:48:19.092508,2.9,1
2026-07-14 01:48:19.097305,2.88,1
2026-07-14 01:48:19.102652,3.48,1
2026-07-14 01:48:19.107388,2.7,1
2026-07-14 01:48:19.111501,2.33,1
2026-07-14 01:48:19.116541,3.04,1
2026-07-14 01:48:19.121724,3.24,1
2026-07-14 01:48:19.126131,2.42,1
2026-07-14 01:48:19.131880,3.9,1
2026-07-14 01:48:19.137271,3.32,1
2026-07-14 01:48:19.143703,4.26,1
2026-07-14 01:48:19.148945,3.22,1
2026-07-14 01:48:19.153645,2.78,1
2026-07-14 01:48:19.158634,3.03,1
2026-07-14 01:48:19.163217,2.7,1
2026-07-14 01:48:19.167626,2.55,1
2026-07-14 01:48:19.172703,3.23,1
2026-07-14 01:48:19.177206,2.62,1
2026-07-14 01:48:19.181838,2.77,1
2026-07-14 01:48:19.186324,2.52,1
2026-07-14 01:48:19.190505,2.26,1
2026-07-14 01:48:19.195615,3.24,1
2026-07-14 01:48:19.199754,2.45,1
2026-07-14 01:48:19.204693,3.12,1
2026-07-14 01:48:19.208881,2.38,1
2026-07-14 01:48:19.214320,3.5,1
2026-07-14 01:48:19.219517,3.38,1
2026-07-14 01:48:19.229425,7.71,1
2026-07-14 01:48:19.237297,6.11,1
2026-07-14 01:48:19.241795,2.51,1
2026-07-14 01:48:19.253013,9.48,1
2026-07-14 01:48:19.266185,11.1,1
2026-07-14 01:48:19.275684,7.5,1
2026-07-14 01:48:19.282703,4.6,1
2026-07-14 01:48:19.298373,13.3,1
2026-07-14 01:48:19.326763,25.9,1
2026-07-14 01:48:19.333769,4.4,1
2026-07-14 01:48:19.339266,3.56,1
2026-07-14 01:48:19.344891,3.58,1
2026-07-14 01:48:19.351054,4.04,1
2026-07-14 01:48:19.357602,4.62,1
2026-07-14 01:48:19.363162,3.66,1
2026-07-14 01:48:19.370995,5.59,1
2026-07-14 01:48:19.378989,5.91,1
2026-07-14 01:48:19.387606,6.78,1
2026-07-14 01:48:19.411112,21.5,1
2026-07-14 01:48:19.416562,3.32,1
2026-07-14 01:48:19.422032,3.64,1
2026-07-14 01:48:19.428262,3.94,1
2026-07-14 01:48:19.433637,3.37,1
2026-07-14 01:48:19.439460,3.85,1
2026-07-14 01:48:19.444863,3.48,1
2026-07-14 01:48:19.450563,3.34,1
2026-07-14 01:48:19.455808,3.33,1
2026-07-14 01:48:19.461662,3.82,1
2026-07-14 01:48:19.466907,3.03,1
2026-07-14 01:48:19.472642,3.83,1
2026-07-14 01:48:19.478950,3.94,1
2026-07-14 01:48:19.484938,4.01,1
2026-07-14 01:48:19.491131,3.96,1
2026-07-14 01:48:19.496829,3.21,1
2026-07-14 01:48:19.503348,4.73,1
2026-07-14 01:48:19.509943,4.62,1
2026-07-14 01:48:19.515822,3.58,1
2026-07-14 01:48:19.523560,5.83,1
2026-07-14 01:48:19.529184,3.41,1
2026-07-14 01:48:19.534579,3.41,1
2026-07-14 01:48:19.540941,4.33,1
2026-07-14 01:48:19.546331,3.21,1
2026-07-14 01:48:19.551538,3.39,1
2026-07-14 01:48:19.570404,16.7,1
2026-07-14 01:48:19.576411,3.91,1
2026-07-14 01:48:19.581912,3.65,1
2026-07-14 01:48:19.594755,10.7,1
2026-07-14 01:48:19.600712,3.64,1
2026-07-14 01:48:19.607154,4.16,1
2026-07-14 01:48:19.613964,4.6,1
2026-07-14 01:48:19.619880,3.64,1
2026-07-14 01:48:19.630814,8.71,1
2026-07-14 01:48:19.636423,3.04,1
2026-07-14 01:48:19.650628,12.1,1
2026-07-14 01:48:19.655492,2.68,1
2026-07-14 01:48:19.666779,9.11,1
2026-07-14 01:48:19.672362,3.54,1
2026-07-14 01:48:19.687354,13.0,1
2026-07-14 01:48:19.692815,3.36,1
2026-07-14 01:48:19.702709,7.87,1
2026-07-14 01:48:19.735954,31.1,1
2026-07-14 01:48:19.749887,11.9,1
2026-07-14 01:48:19.754396,,0
2026-07-14 01:48:19.761728,5.56,1
2026-07-14 01:48:19.785696,21.9,1
2026-07-14 01:48:19.799051,11.3,1
2026-07-14 01:48:19.828177,26.8,1
2026-07-14 01:48:19.833726,3.07,1
2026-07-14 01:48:19.839327,3.63,1
2026-07-14 01:48:19.845994,4.29,1
2026-07-14 01:48:19.851479,3.56,1
2026-07-14 01:48:19.857361,3.9,1
2026-07-14 01:48:19.863545,4.07,1
2026-07-14 01:48:19.868938,3.49,1
2026-07-14 01:48:19.884385,13.3,1
2026-07-14 01:48:19.891972,5.59,1
2026-07-14 01:48:19.897684,3.85,1
2026-07-14 01:48:19.903752,4.32,1
2026-07-14 01:48:19.909653,3.57,1
2026-07-14 01:48:19.916836,5.19,1
2026-07-14 01:48:19.922333,3.53,1
2026-07-14 01:48:19.927359,3.34,1
2026-07-14 01:48:19.932860,3.55,1
2026-07-14 01:48:19.938225,3.64,1
2026-07-14 01:48:19.943793,3.64,1
2026-07-14 01:48:19.950276,4.36,1
2026-07-14 01:48:19.958951,7.02,1
2026-07-14 01:48:19.964280,3.25,1
2026-07-14 01:48:19.969296,3.11,1
2026-07-14 01:48:19.975073,3.65,1
2026-07-14 01:48:19.980435,3.36,1
2026-07-14 01:48:19.985623,3.3,1
2026-07-14 01:48:19.992070,4.22,1
2026-07-14 01:48:19.998395,4.12,1
2026-07-14 01:48:20.003655,3.63,1
2026-07-14 01:48:20.009823,3.95,1
2026-07-14 01:48:20.016191,4.49,1
2026-07-14 01:48:20.022394,4.45,1
2026-07-14 01:48:20.028173,3.68,1
2026-07-14 01:48:20.037438,6.92,1
2026-07-14 01:48:20.044825,5.43,1
2026-07-14 01:48:20.052073,5.2,1
2026-07-14 01:48:20.057960,3.66,1
2026-07-14 01:48:20.063243,3.06,1
2026-07-14 01:48:20.068775,3.74,1
2026-07-14 01:48:20.074406,3.52,1
2026-07-14 01:48:20.079952,3.58,1
2026-07-14 01:48:20.086008,3.91,1
2026-07-14 01:48:20.092457,4.35,1
2026-07-14 01:48:20.099755,5.29,1
2026-07-14 01:48:20.106111,4.36,1
2026-07-14 01:48:20.112436,4.33,1
2026-07-14 01:48:20.118934,4.74,1
2026-07-14 01:48:20.125259,4.0,1
2026-07-14 01:48:20.131404,4.19,1
2026-07-14 01:48:20.137188,3.59,1
2026-07-14 01:48:20.143987,4.48,1
2026-07-14 01:48:20.149628,3.73,1
2026-07-14 01:48:20.155005,3.71,1
2026-07-14 01:48:20.159721,2.94,1
2026-07-14 01:48:20.165119,2.84,1
2026-07-14 01:48:20.170039,2.93,1
2026-07-14 01:48:20.174329,2.47,1
2026-07-14 01:48:20.178860,2.7,1
2026-07-14 01:48:20.183808,2.81,1
2026-07-14 01:48:20.189583,3.93,1
2026-07-14 01:48:20.197079,5.55,1
2026-07-14 01:48:20.202777,3.89,1
2026-07-14 01:48:20.208778,3.86,1
2026-07-14 01:48:20.213486,3.09,1
2026-07-14 01:48:20.219295,3.91,1
2026-07-14 01:48:20.225248,3.61,1
2026-07-14 01:48:20.231488,3.81,1
2026-07-14 01:48:20.237432,3.81,1
2026-07-14 01:48:20.243264,3.75,1
2026-07-14 01:48:20.248962,3.8,1
2026-07-14 01:48:20.254032,3.07,1
2026-07-14 01:48:20.259656,3.77,1
2026-07-14 01:48:20.265664,4.14,1
2026-07-14 01:48:20.271190,3.59,1
2026-07-14 01:48:20.276665,3.61,1
2026-07-14 01:48:20.281600,2.95,1
2026-07-14 01:48:20.287194,3.49,1
2026-07-14 01:48:20.292627,3.52,1
2026-07-14 01:48:20.298011,3.68,1
2026-07-14 01:48:20.303576,3.52,1
2026-07-14 01:48:20.309161,3.62,1
2026-07-14 01:48:20.314988,3.6,1
2026-07-14 01:48:20.320523,3.54,1
2026-07-14 01:48:20.326996,4.39,1
2026-07-14 01:48:20.333399,4.51,1
2026-07-14 01:48:20.341401,6.28,1
2026-07-14 01:48:20.350220,6.91,1
2026-07-14 01:48:20.355875,3.61,1
2026-07-14 01:48:20.368197,10.3,1
2026-07-14 01:48:20.379778,9.61,1
2026-07-14 01:48:20.400800,18.9,1
2026-07-14 01:48:20.406551,3.69,1
2026-07-14 01:48:20.413504,5.0,1
2026-07-14 01:48:20.422666,7.4,1
2026-07-14 01:48:20.429912,5.16,1
2026-07-14 01:48:20.436350,4.48,1
2026-07-14 01:48:20.443841,5.61,1
2026-07-14 01:48:20.450414,4.57,1
2026-07-14 01:48:20.456184,3.95,1
2026-07-14 01:48:20.461951,3.84,1
2026-07-14 01:48:20.467627,3.76,1
2026-07-14 01:48:20.473499,4.1,1
2026-07-14 01:48:20.479434,3.64,1
2026-07-14 01:48:20.484802,3.39,1
2026-07-14 01:48:20.490927,3.76,1
2026-07-14 01:48:20.496410,3.31,1
2026-07-14 01:48:20.503315,4.92,1
2026-07-14 01:48:20.508178,2.94,1
2026-07-14 01:48:20.513993,3.99,1
2026-07-14 01:48:20.520569,4.56,1
2026-07-14 01:48:20.526800,4.26,1
2026-07-14 01:48:20.532701,3.95,1
2026-07-14 01:48:20.538499,3.74,1
2026-07-14 01:48:20.544304,3.75,1
2026-07-14 01:48:20.550457,3.87,1
2026-07-14 01:48:20.555432,3.17,1
2026-07-14 01:48:20.561593,3.93,1
2026-07-14 01:48:20.568004,4.06,1
2026-07-14 01:48:20.573548,3.59,1
2026-07-14 01:48:20.579099,3.69,1
2026-07-14 01:48:20.584737,3.76,1
2026-07-14 01:48:20.590043,3.64,1
2026-07-14 01:48:20.595533,3.53,1
2026-07-14 01:48:20.600813,3.45,1
2026-07-14 01:48:20.606311,3.62,1
2026-07-14 01:48:20.612112,4.04,1
2026-07-14 01:48:20.617756,3.91,1
2026-07-14 01:48:20.623476,3.69,1
2026-07-14 01:48:20.630211,4.71,1
2026-07-14 01:48:20.634993,2.9,1
2026-07-14 01:48:20.640791,3.88,1
2026-07-14 01:48:20.647075,4.25,1
2026-07-14 01:48:20.653376,4.3,1
2026-07-14 01:48:20.661770,6.46,1
2026-07-14 01:48:20.670567,6.46,1
2026-07-14 01:48:20.675446,2.93,1
2026-07-14 01:48:20.770373,92.9,1
2026-07-14 01:48:20.973130,,0
2026-07-14 01:48:21.177721,201.0,1
2026-07-14 01:48:21.186457,6.08,1
2026-07-14 01:48:21.196785,7.68,1
2026-07-14 01:48:21.203076,3.67,1
2026-07-14 01:48:21.279939,73.8,1
2026-07-14 01:48:21.289066,6.3,1
