time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport,Len
1783944200.4588027,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,42035,166
1783944200.4588962,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,51593,53,70
1783944200.4590075,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,51593,182
1783944200.459123,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,57072,53,71
1783944200.4592457,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,57072,135
1783944200.4593546,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,59121,53,71
1783944200.4594839,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,59121,183
1783944200.4595735,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,47612,53,69
1783944200.459659,24:b2:b9:63:90:49,d4:e9:8a:f7:44:46,2048,128,1,192.168.1.5,192.168.1.6,,,97
1783944200.4597313,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,47612,133
1783944200.4598064,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,54782,53,69
1783944200.4598873,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,54782,119
1783944200.4599586,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,45761,53,70
1783944200.4600182,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,97,6,20.50.73.14,192.168.1.6,443,47244,66
1783944200.460086,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,45761,86
1783944200.4601562,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,48982,53,70
1783944200.460227,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,48982,157
1783944200.4602997,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,40725,53,70
1783944200.4603775,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,40725,173
1783944200.4604769,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,47661,53,70
1783944200.4605522,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,47661,182
1783944200.4606304,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,35254,53,71
1783944200.4607067,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,35254,135
1783944200.4607818,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,34430,53,71
1783944200.4608586,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,34430,183
1783944200.4609365,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,58516,53,69
1783944200.4610128,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,58516,133
1783944200.4610846,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,36003,53,69
1783944200.4611547,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,36003,119
1783944200.461226,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,56956,53,70
1783944200.461298,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,56956,86
1783944200.4613724,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,57852,53,70
1783944200.461459,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,57852,157
1783944200.4615295,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,48188,53,70
1783944200.4616091,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,48188,166
1783944200.4616845,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,37012,53,70
1783944200.461761,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,37012,182
1783944200.4618359,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,46307,53,71
1783944200.4619088,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,46307,135
1783944200.4619834,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,44171,53,71
1783944200.4620616,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,44171,183
1783944200.4621356,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,49747,53,69
1783944200.4622123,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,49747,133
1783944200.462289,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,38591,53,69
1783944200.4623609,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,38591,119
1783944200.4624455,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,38773,53,70
1783944200.4625213,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,38773,86
1783944200.4625993,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,39637,53,70
1783944200.4626706,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,39637,144
1783944200.462741,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,56297,53,70
1783944200.4628248,24:b2:b9:63:90:49,d4:e9:8a:f7:44:46,2048,128,1,192.168.1.5,192.168.1.6,,,98
1783944200.4629016,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,56297,166
1783944200.462978,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,40187,53,70
1783944200.4630542,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,40187,182
1783944200.4631307,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,37149,53,71
1783944200.4632077,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,37149,135
1783944200.463283,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,57231,53,71
1783944200.46336,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,57231,183
1783944200.4634497,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,59979,53,69
1783944200.4635093,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.109,192.168.1.6,443,33046,135
1783944200.4635735,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,66
1783944200.463648,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,59979,133
1783944200.4637232,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,53117,53,69
1783944200.4637995,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,53117,119
1783944200.4638722,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,41817,53,70
1783944200.4639447,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,41817,86
1783944200.4640157,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,35334,53,70
1783944200.4640841,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,35334,157
1783944200.4641547,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,50123,53,70
1783944200.4642355,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,50123,166
1783944200.4643154,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,57374,53,70
1783944200.4644022,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,57374,182
1783944200.4644785,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,36178,53,71
1783944200.464553,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,36178,135
1783944200.4646316,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,32840,53,71
1783944200.4647079,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,32840,183
1783944200.4647858,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,36689,53,69
1783944200.464867,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,36689,133
1783944200.464942,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,48791,53,69
1783944200.4650097,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,48791,119
1783944200.4650824,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,46501,53,70
1783944200.465153,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,46501,86
1783944200.465224,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,52431,53,70
1783944200.4652946,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,52431,144
1783944200.465369,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,58664,53,70
1783944200.4654644,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,58664,166
1783944200.4655433,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,35896,53,70
1783944200.4656131,01:00:5e:00:00:02,92:1e:75:d9:69:d7,2048,1,2,192.168.1.11,224.0.0.2,,,46
1783944200.4656658,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,1,2,192.168.1.11,224.0.0.251,,,46
1783944200.4657197,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,100
1783944200.4658003,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,179
1783944200.4658616,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,1494
1783944200.4659235,b9:63:90:49:05:d0,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,4.150.223.109,33046,443,1494
1783944200.4659843,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,1494
1783944200.4660459,b9:63:90:49:01:e8,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,4.150.223.109,33046,443,494
1783944200.4661248,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,100
1783944200.466189,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.109,192.168.1.6,443,33046,66
1783944200.466267,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,236
1783944200.4663632,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,194
1783944200.466467,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,194
1783944200.4665582,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,194
1783944200.4666667,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,469
1783944200.4667416,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,179
1783944200.4668026,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,1494
1783944200.4668612,b9:63:90:49:03:eb,aa:aa:03:00:00:00,2048,64,6,192.168.1.6,4.150.223.109,33046,443,1009
1783944200.4669359,24:b2:b9:63:90:49,d4:e9:8a:f7:44:46,2048,128,1,192.168.1.5,192.168.1.6,,,207
1783944200.4670067,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,236
1783944200.4670756,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.109,192.168.1.6,443,33046,66
1783944200.467156,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,469
1783944200.467231,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.109,192.168.1.6,443,33046,135
1783944200.4672933,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,66
1783944200.4673624,24:b2:b9:63:90:49,d4:e9:8a:f7:44:46,2048,128,1,192.168.1.5,192.168.1.6,,,94
1783944200.4674451,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,132
1783944200.467554,01:00:5e:00:00:fb,92:1e:75:d9:69:d7,2048,255,17,192.168.1.11,224.0.0.251,5353,5353,626
1783944200.4676456,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,45369,53,70
1783944200.4677234,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,45369,182
1783944200.467799,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,47464,53,71
1783944200.4678857,24:b2:b9:63:90:49,d4:e9:8a:f7:44:46,2048,128,1,192.168.1.5,192.168.1.6,,,99
1783944200.4679618,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,47464,135
1783944200.4680388,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,34087,53,71
1783944200.4681158,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,34087,183
1783944200.4681923,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,45967,53,69
1783944200.4682684,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,45967,133
1783944200.468343,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,34895,53,69
1783944200.468426,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,34895,119
1783944200.4684968,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,44745,53,70
1783944200.468556,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.109,192.168.1.6,443,33046,135
1783944200.4686182,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,4.150.223.109,33046,443,66
1783944200.4686873,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,44745,86
1783944200.468759,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,34461,53,70
1783944200.4688315,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,34461,157
1783944200.4689064,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,55084,53,70
1783944200.4689941,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,55084,166
1783944200.4690695,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,59108,53,70
1783944200.469145,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,59108,182
1783944200.469219,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,34435,53,71
1783944200.4692953,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,34435,135
1783944200.4693716,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,53743,53,71
1783944200.4694614,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,53743,183
1783944200.4695344,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,55836,53,69
1783944200.4696097,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,55836,133
1783944200.4696825,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,56767,53,69
1783944200.4697535,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,56767,119
1783944200.4698238,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,38412,53,70
1783944200.4698908,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,38412,86
1783944200.4699602,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,35854,53,70
1783944200.470032,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,35854,157
1783944200.470103,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,54237,53,70
1783944200.4701827,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,54237,166
1783944200.4702592,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,47064,53,70
1783944200.4703374,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,47064,182
1783944200.4704266,d4:e9:8a:f7:44:46,24:b2:b9:63:90:49,2048,64,17,192.168.1.6,168.126.63.1,46108,53,71
1783944200.4705036,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,51,17,168.126.63.1,192.168.1.6,53,46108,135
