time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport
1783814586.0364761,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,99,6,20.184.175.15,192.168.1.3,443,39524
1783814586.0365078,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.16.219.109,39469,443
1783814586.0365396,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.16.219.109,192.168.1.3,443,39469
1783814586.0365715,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.036603,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.036643,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.036854,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.0368786,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0369005,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0372827,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0373056,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.037341,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0373666,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.03739,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0374131,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.0374377,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.0374618,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.0374875,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.037513,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0375383,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0375638,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.037589,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,96,6,4.150.223.113,192.168.1.3,443,53582
1783814586.0376155,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,4.150.223.113,53582,443
1783814586.0376413,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0376644,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,104.18.32.47,192.168.1.3,443,29616
1783814586.0376883,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,172.64.148.235,17838,443
1783814586.0377133,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,142.251.157.119,50861,443
1783814586.037742,d4:e9:8a:f7:44:46,18:bd:ad:17:b9:bf,2048,49,6,172.64.148.235,192.168.1.3,443,17838
1783814586.0378015,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,17,192.168.1.3,168.126.63.1,50461,53
1783814586.0378356,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,17,192.168.1.3,168.126.63.1,59095,53
1783814586.0382717,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0383115,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
1783814586.0383494,18:bd:ad:17:b9:bf,d4:e9:8a:f7:44:46,2048,128,6,192.168.1.3,104.18.32.47,29616,443
